id_evento,fecha,modulo,alerta,incidente_real,veredicto,tam_commit,t_respuesta_h,id_duplicado,tam_commit_atipico,t_respuesta_h_atipico
2406,2026-02-01,auth,FALSE,FALSE,negativo,192,21.2,FALSE,FALSE,FALSE
53,2026-09-16,db,FALSE,NA,negativo,27,6,FALSE,FALSE,FALSE
1083,2026-02-20,db,TRUE,FALSE,negativo,58,11.1,FALSE,FALSE,FALSE
2449,2026-06-10,db,FALSE,FALSE,negativo,39,NA,FALSE,FALSE,NA
180,2026-08-05,ui,FALSE,FALSE,negativo,17,0.7,FALSE,FALSE,FALSE
1936,2026-07-10,db,TRUE,FALSE,negativo,82,5,FALSE,FALSE,FALSE
2090,2026-09-05,api,FALSE,FALSE,negativo,136,NA,FALSE,FALSE,NA
2125,2026-07-03,db,TRUE,TRUE,positivo,106,15.7,FALSE,FALSE,FALSE
586,2026-09-13,db,FALSE,FALSE,negativo,55,1.7,FALSE,FALSE,FALSE
1627,2026-09-07,auth,FALSE,FALSE,negativo,141,1,FALSE,FALSE,FALSE
1626,2026-10-27,api,TRUE,TRUE,positivo,NA,28.9,FALSE,TRUE,FALSE
991,2026-07-02,db,FALSE,FALSE,negativo,74,5.9,FALSE,FALSE,FALSE
2566,2026-08-06,auth,FALSE,FALSE,negativo,29,0.7,FALSE,FALSE,FALSE
716,NA,ui,FALSE,FALSE,negativo,103,1.2,TRUE,FALSE,FALSE
782,2026-07-10,ui,FALSE,FALSE,negativo,26,7.3,FALSE,FALSE,FALSE
1161,2026-12-09,auth,FALSE,FALSE,negativo,186,99999,TRUE,FALSE,FALSE
2166,2026-04-28,api,FALSE,FALSE,positivo,18,3.4,FALSE,FALSE,FALSE
793,2026-12-09,api,FALSE,NA,negativo,701,7.3,FALSE,FALSE,FALSE
486,2026-01-16,db,NA,FALSE,negativo,31,3.6,FALSE,FALSE,FALSE
1362,2026-11-08,auth,TRUE,FALSE,negativo,59,8.3,FALSE,FALSE,FALSE
1792,2026-09-13,auth,FALSE,FALSE,negativo,33,6.4,FALSE,FALSE,FALSE
841,NA,api,FALSE,FALSE,negativo,32,NA,FALSE,FALSE,TRUE
1182,2026-08-19,db,FALSE,FALSE,negativo,33,NA,FALSE,FALSE,NA
1214,2026-02-23,auth,FALSE,FALSE,negativo,72,11.3,FALSE,FALSE,FALSE
1740,2026-10-10,auth,FALSE,FALSE,negativo,34,1.9,FALSE,FALSE,FALSE
2147,2026-10-11,api,FALSE,FALSE,negativo,38,99999,FALSE,FALSE,FALSE
899,2026-02-22,auth,FALSE,FALSE,negativo,443,5.8,FALSE,FALSE,FALSE
796,2026-12-12,auth,FALSE,FALSE,negativo,NA,1,FALSE,TRUE,FALSE
1144,2026-07-12,auth,FALSE,FALSE,negativo,268,4.8,FALSE,FALSE,FALSE
1801,2026-09-11,db,NA,FALSE,positivo,16,8.6,FALSE,FALSE,FALSE
2274,2026-05-12,db,FALSE,FALSE,negativo,72,2.1,FALSE,FALSE,FALSE
669,2026-04-17,api,FALSE,FALSE,negativo,79,5.8,FALSE,FALSE,FALSE
382,2026-05-21,api,FALSE,FALSE,negativo,NA,2.4,FALSE,NA,FALSE
2523,2026-01-24,api,FALSE,NA,negativo,161,5.4,FALSE,FALSE,FALSE
2102,2026-06-02,ui,FALSE,FALSE,negativo,48,6.2,FALSE,FALSE,FALSE
881,2026-03-17,auth,FALSE,FALSE,negativo,419,5.6,FALSE,FALSE,FALSE
1716,2026-07-09,ui,FALSE,FALSE,negativo,58,0.1,FALSE,FALSE,FALSE
805,2026-09-25,ui,FALSE,FALSE,negativo,41,1.9,FALSE,FALSE,FALSE
183,2026-06-16,api,FALSE,FALSE,negativo,97,3.1,FALSE,FALSE,FALSE
1215,2026-08-28,ui,FALSE,FALSE,negativo,82,2.7,FALSE,FALSE,FALSE
1501,2026-10-16,db,FALSE,FALSE,negativo,62,5.4,FALSE,FALSE,FALSE
2580,2026-07-09,auth,FALSE,FALSE,negativo,88,13.9,FALSE,FALSE,FALSE
2585,2026-08-06,api,FALSE,FALSE,negativo,355,4.9,FALSE,FALSE,FALSE
373,2026-09-15,api,FALSE,FALSE,negativo,102,8.5,FALSE,FALSE,FALSE
2372,2026-09-17,api,FALSE,FALSE,negativo,62,21.5,FALSE,FALSE,FALSE
392,2026-11-11,db,FALSE,FALSE,negativo,536,4.1,FALSE,FALSE,FALSE
2503,NA,db,FALSE,FALSE,negativo,131,3.6,FALSE,FALSE,FALSE
1036,2026-01-01,db,FALSE,FALSE,negativo,17,7.8,FALSE,FALSE,FALSE
1830,2026-04-25,api,FALSE,FALSE,negativo,52,NA,FALSE,FALSE,TRUE
795,2026-08-26,db,TRUE,FALSE,negativo,30,4.8,FALSE,FALSE,FALSE
2057,2026-02-11,db,TRUE,FALSE,negativo,67,1.1,FALSE,FALSE,FALSE
1976,2026-12-16,api,FALSE,FALSE,negativo,95,10.6,FALSE,FALSE,FALSE
1192,2026-01-09,db,FALSE,FALSE,negativo,57,10,FALSE,FALSE,FALSE
104,2026-05-26,api,FALSE,FALSE,negativo,NA,7.8,FALSE,NA,FALSE
1867,2026-04-02,api,TRUE,FALSE,negativo,47,7.6,FALSE,FALSE,FALSE
1878,2026-05-13,auth,FALSE,NA,negativo,32,2.6,FALSE,FALSE,FALSE
1317,2026-08-16,db,TRUE,FALSE,negativo,58,8.6,TRUE,FALSE,FALSE
2286,2026-02-23,api,FALSE,NA,negativo,147,22.3,FALSE,FALSE,FALSE
213,2026-03-09,auth,FALSE,FALSE,negativo,17,5.9,FALSE,FALSE,FALSE
460,2026-07-01,auth,FALSE,FALSE,negativo,15,99999,FALSE,FALSE,FALSE
1291,2026-03-20,db,FALSE,FALSE,negativo,61,10.1,FALSE,FALSE,FALSE
1042,2026-12-24,auth,TRUE,FALSE,negativo,19,4.5,FALSE,FALSE,FALSE
2239,2026-09-13,auth,FALSE,FALSE,negativo,41,7.6,FALSE,FALSE,FALSE
2416,2026-04-24,ui,FALSE,FALSE,negativo,213,9.7,FALSE,FALSE,FALSE
1616,2026-11-05,api,FALSE,NA,negativo,208,5.4,TRUE,FALSE,FALSE
1955,2026-05-05,api,FALSE,FALSE,positivo,56,1.6,FALSE,FALSE,FALSE
880,2026-07-15,api,FALSE,FALSE,negativo,28,8.7,FALSE,FALSE,FALSE
1051,2026-01-13,db,FALSE,FALSE,negativo,131,6.2,FALSE,FALSE,FALSE
1712,2026-05-15,ui,FALSE,FALSE,negativo,50,3,FALSE,FALSE,FALSE
1647,2026-01-13,auth,FALSE,FALSE,negativo,9,3.4,FALSE,FALSE,FALSE
2237,2026-12-19,db,FALSE,FALSE,positivo,33,6.5,FALSE,FALSE,FALSE
2149,2026-06-21,auth,FALSE,FALSE,negativo,73,10.2,FALSE,FALSE,FALSE
1279,2026-06-02,ui,FALSE,FALSE,negativo,50,12.3,FALSE,FALSE,FALSE
1339,2026-08-26,db,FALSE,FALSE,negativo,10,14.7,FALSE,FALSE,FALSE
214,2026-03-03,auth,NA,FALSE,negativo,29,3.1,FALSE,FALSE,FALSE
513,2026-01-12,auth,FALSE,FALSE,negativo,284,2.5,FALSE,FALSE,FALSE
1771,NA,api,FALSE,FALSE,negativo,85,9.8,FALSE,FALSE,FALSE
433,2026-11-09,api,FALSE,FALSE,positivo,40,7,FALSE,FALSE,FALSE
789,2026-05-09,api,TRUE,FALSE,negativo,445,1.8,FALSE,FALSE,FALSE
1470,2026-07-06,db,TRUE,FALSE,negativo,707,10.4,FALSE,FALSE,FALSE
855,NA,api,FALSE,FALSE,negativo,51,2.8,FALSE,FALSE,FALSE
699,2026-06-24,api,FALSE,FALSE,negativo,67,6.6,FALSE,FALSE,FALSE
1962,2026-07-13,db,FALSE,FALSE,positivo,103,4.7,FALSE,FALSE,FALSE
975,2026-12-07,auth,NA,FALSE,negativo,32,6.1,FALSE,FALSE,FALSE
1713,NA,ui,FALSE,FALSE,positivo,39,1.7,TRUE,FALSE,FALSE
2177,2026-10-15,db,FALSE,FALSE,negativo,59,5.5,FALSE,FALSE,FALSE
1055,2026-02-26,auth,TRUE,TRUE,positivo,142,5.5,FALSE,FALSE,FALSE
542,2026-06-08,auth,FALSE,FALSE,negativo,62,4.2,FALSE,FALSE,FALSE
2367,2026-12-27,db,TRUE,FALSE,negativo,57,99999,FALSE,FALSE,FALSE
2427,2026-08-26,auth,FALSE,NA,negativo,74,4.5,FALSE,FALSE,FALSE
1228,2026-03-05,auth,FALSE,FALSE,negativo,47,2.5,FALSE,FALSE,FALSE
298,2026-10-22,auth,FALSE,FALSE,negativo,61,12.9,FALSE,FALSE,FALSE
67,2026-09-08,api,FALSE,FALSE,negativo,99,2.1,FALSE,FALSE,FALSE
1561,NA,auth,NA,FALSE,negativo,13,3.7,FALSE,FALSE,FALSE
996,2026-08-13,auth,TRUE,TRUE,positivo,237,5.8,FALSE,FALSE,FALSE
1841,2026-09-10,api,FALSE,FALSE,negativo,534,2.9,FALSE,FALSE,FALSE
422,2026-02-23,db,FALSE,FALSE,negativo,90,9.4,FALSE,FALSE,FALSE
553,2026-05-26,auth,FALSE,FALSE,negativo,37,2.4,FALSE,FALSE,FALSE
2199,2026-08-05,api,FALSE,FALSE,negativo,127,1.7,FALSE,FALSE,FALSE
758,2026-03-19,api,FALSE,FALSE,negativo,173,11.9,FALSE,FALSE,FALSE
527,2026-12-11,auth,FALSE,FALSE,negativo,67,10.6,FALSE,FALSE,FALSE
1115,2026-06-14,auth,FALSE,FALSE,negativo,29,6.2,FALSE,FALSE,FALSE
1992,2026-11-21,api,FALSE,FALSE,negativo,31,4.9,FALSE,FALSE,FALSE
2040,2026-03-17,auth,FALSE,FALSE,negativo,46,4.3,FALSE,FALSE,FALSE
93,2026-08-03,ui,FALSE,FALSE,negativo,96,8.4,FALSE,FALSE,FALSE
964,2026-02-19,auth,FALSE,FALSE,negativo,140,16.8,FALSE,FALSE,FALSE
230,2026-03-28,ui,FALSE,FALSE,negativo,130,13.1,FALSE,FALSE,FALSE
75,2026-02-20,ui,FALSE,FALSE,negativo,101,11.4,FALSE,FALSE,FALSE
1621,2026-07-02,api,FALSE,NA,negativo,185,5,FALSE,FALSE,FALSE
777,2026-02-12,auth,FALSE,FALSE,negativo,69,3.2,FALSE,FALSE,FALSE
643,2026-01-09,db,FALSE,FALSE,negativo,9,4.3,FALSE,FALSE,FALSE
1520,2026-07-12,ui,FALSE,FALSE,negativo,13,2.3,FALSE,FALSE,FALSE
1790,2026-12-26,db,FALSE,FALSE,negativo,161,2.9,FALSE,FALSE,FALSE
1293,2026-05-21,auth,FALSE,FALSE,negativo,32,5.8,FALSE,FALSE,FALSE
50,2026-05-21,api,FALSE,FALSE,negativo,62,7.7,FALSE,FALSE,FALSE
2305,2026-01-02,db,FALSE,FALSE,negativo,36,3.4,FALSE,FALSE,FALSE
994,2026-05-18,auth,TRUE,FALSE,negativo,75,2.1,FALSE,FALSE,FALSE
1929,2026-12-14,auth,FALSE,FALSE,negativo,NA,7,FALSE,TRUE,FALSE
2280,2026-03-08,ui,FALSE,FALSE,negativo,106,4.9,FALSE,FALSE,FALSE
470,2026-03-10,db,FALSE,FALSE,negativo,171,3.3,FALSE,FALSE,FALSE
702,2026-07-26,auth,FALSE,FALSE,negativo,72,6.4,FALSE,FALSE,FALSE
2594,2026-09-05,ui,FALSE,FALSE,negativo,42,2.5,FALSE,FALSE,FALSE
1754,2026-08-01,auth,FALSE,FALSE,negativo,124,13.9,FALSE,FALSE,FALSE
30,2026-03-02,auth,FALSE,FALSE,negativo,10,4.2,FALSE,FALSE,FALSE
1117,2026-06-13,db,FALSE,FALSE,negativo,38,4,FALSE,FALSE,FALSE
2424,2026-03-01,ui,FALSE,NA,negativo,97,4.9,FALSE,FALSE,FALSE
1768,2026-08-17,auth,FALSE,FALSE,negativo,94,7.4,FALSE,FALSE,FALSE
1061,2026-05-03,db,FALSE,FALSE,negativo,147,1.7,FALSE,FALSE,FALSE
1325,2026-03-16,ui,FALSE,FALSE,negativo,73,1.9,FALSE,FALSE,FALSE
776,2026-07-14,auth,FALSE,FALSE,negativo,10,6.7,FALSE,FALSE,FALSE
1623,2026-11-27,auth,FALSE,FALSE,negativo,113,2.3,FALSE,FALSE,FALSE
2264,2026-04-01,api,FALSE,FALSE,positivo,63,13.5,FALSE,FALSE,FALSE
16,2026-01-23,api,TRUE,FALSE,negativo,52,0.8,FALSE,FALSE,FALSE
1968,2026-08-14,auth,FALSE,FALSE,negativo,66,4.3,FALSE,FALSE,FALSE
1386,2026-01-04,ui,FALSE,FALSE,negativo,32,3.9,FALSE,FALSE,FALSE
698,2026-12-14,api,FALSE,FALSE,negativo,82,4.9,FALSE,FALSE,FALSE
812,2026-11-05,api,FALSE,FALSE,negativo,188,10.2,FALSE,FALSE,FALSE
2193,2026-04-08,api,TRUE,FALSE,negativo,12,15.8,FALSE,FALSE,FALSE
1778,2026-07-08,api,FALSE,FALSE,negativo,34,10.1,FALSE,FALSE,FALSE
51,2026-06-26,db,FALSE,FALSE,negativo,18,3.4,FALSE,FALSE,FALSE
1655,2026-10-28,db,FALSE,FALSE,negativo,88,6.3,TRUE,FALSE,FALSE
414,2026-08-18,ui,FALSE,FALSE,negativo,35,NA,FALSE,FALSE,NA
2398,2026-03-08,api,FALSE,FALSE,positivo,40,11.1,FALSE,FALSE,FALSE
2006,2026-11-12,api,FALSE,FALSE,negativo,29,1.5,FALSE,FALSE,FALSE
637,2026-09-09,ui,FALSE,FALSE,negativo,69,1.4,TRUE,FALSE,FALSE
216,2026-11-21,auth,FALSE,FALSE,negativo,NA,0.3,FALSE,NA,FALSE
1069,2026-01-13,auth,FALSE,FALSE,negativo,97,5.7,FALSE,FALSE,FALSE
2444,2026-05-12,db,FALSE,FALSE,negativo,28,8.4,FALSE,FALSE,FALSE
1676,2026-01-15,auth,FALSE,FALSE,negativo,55,5.7,FALSE,FALSE,FALSE
33,2026-03-13,ui,FALSE,FALSE,positivo,274,8.6,FALSE,FALSE,FALSE
1925,2026-08-24,ui,FALSE,FALSE,negativo,61,7.8,FALSE,FALSE,FALSE
411,2026-03-16,db,FALSE,FALSE,negativo,26,1.7,FALSE,FALSE,FALSE
1605,2026-09-27,api,FALSE,FALSE,negativo,210,5.1,FALSE,FALSE,FALSE
1350,2026-02-20,auth,FALSE,FALSE,negativo,19,4.1,FALSE,FALSE,FALSE
893,2026-09-01,auth,FALSE,NA,negativo,28,8.3,FALSE,FALSE,FALSE
348,2026-08-24,db,FALSE,FALSE,negativo,21,10,FALSE,FALSE,FALSE
641,2026-03-07,db,FALSE,FALSE,negativo,105,4.5,FALSE,FALSE,FALSE
211,2026-05-11,api,FALSE,FALSE,negativo,103,11,FALSE,FALSE,FALSE
161,2026-11-18,db,FALSE,FALSE,negativo,77,5,FALSE,FALSE,FALSE
99,2026-03-22,auth,FALSE,FALSE,negativo,64,NA,FALSE,FALSE,TRUE
17,2026-02-24,db,FALSE,FALSE,positivo,17,7,TRUE,FALSE,FALSE
950,2026-01-16,db,FALSE,FALSE,negativo,34,19.9,FALSE,FALSE,FALSE
1222,2026-05-16,ui,FALSE,FALSE,negativo,223,1.1,FALSE,FALSE,FALSE
1495,2026-01-01,auth,FALSE,FALSE,negativo,29,7.8,FALSE,FALSE,FALSE
2538,2026-02-12,db,FALSE,FALSE,negativo,41,1.9,TRUE,FALSE,FALSE
1753,2026-05-08,ui,FALSE,FALSE,negativo,134,7.1,TRUE,FALSE,FALSE
590,2026-03-21,auth,FALSE,FALSE,negativo,37,2.4,FALSE,FALSE,FALSE
1394,2026-09-22,api,FALSE,FALSE,negativo,34,99999,FALSE,FALSE,FALSE
606,2026-12-09,db,FALSE,FALSE,negativo,95,NA,FALSE,FALSE,NA
336,2026-02-08,db,TRUE,TRUE,positivo,32,8.9,FALSE,FALSE,FALSE
1527,2026-01-05,ui,FALSE,NA,negativo,19,6.4,FALSE,FALSE,FALSE
2414,2026-01-03,auth,FALSE,FALSE,negativo,24,21.2,FALSE,FALSE,FALSE
536,2026-07-27,ui,TRUE,TRUE,positivo,12,10.2,FALSE,FALSE,FALSE
1468,2026-05-20,api,FALSE,FALSE,negativo,70,8.1,FALSE,FALSE,FALSE
1652,2026-07-25,ui,FALSE,FALSE,negativo,24,2.1,FALSE,FALSE,FALSE
689,2026-08-26,db,FALSE,FALSE,negativo,80,1.4,FALSE,FALSE,FALSE
2124,2026-01-09,api,FALSE,FALSE,negativo,79,2.3,FALSE,FALSE,FALSE
2027,2026-07-12,api,FALSE,FALSE,negativo,84,9.5,FALSE,FALSE,FALSE
2118,2026-04-08,api,FALSE,FALSE,negativo,20,2.6,FALSE,FALSE,FALSE
1937,2026-05-02,api,FALSE,FALSE,negativo,329,4.4,FALSE,FALSE,FALSE
786,2026-02-14,api,FALSE,FALSE,negativo,48,5.9,FALSE,FALSE,FALSE
1943,2026-10-27,auth,FALSE,FALSE,negativo,116,10.1,FALSE,FALSE,FALSE
2563,2026-03-20,api,FALSE,FALSE,negativo,61,5.3,FALSE,FALSE,FALSE
2477,2026-05-05,ui,FALSE,FALSE,negativo,56,6.3,FALSE,FALSE,FALSE
2227,2026-09-14,db,FALSE,FALSE,NA,741,4.9,FALSE,FALSE,FALSE
1856,2026-02-13,auth,NA,FALSE,negativo,44,8.3,FALSE,FALSE,FALSE
2516,2026-03-21,ui,FALSE,FALSE,negativo,36,2.8,FALSE,FALSE,FALSE
1538,2026-07-16,ui,FALSE,NA,negativo,262,2.9,FALSE,FALSE,FALSE
1552,2026-07-26,ui,FALSE,FALSE,negativo,376,14.8,FALSE,FALSE,FALSE
2573,2026-02-17,db,FALSE,FALSE,negativo,37,1.9,FALSE,FALSE,FALSE
300,2026-09-07,db,FALSE,FALSE,negativo,77,4.3,FALSE,FALSE,FALSE
2393,2026-04-12,auth,FALSE,FALSE,negativo,5,8.3,FALSE,FALSE,FALSE
2300,2026-06-20,auth,FALSE,FALSE,negativo,25,7.1,FALSE,FALSE,FALSE
507,2026-08-23,api,FALSE,FALSE,negativo,66,NA,FALSE,FALSE,NA
2265,2026-05-20,auth,FALSE,FALSE,positivo,77,1.9,FALSE,FALSE,FALSE
1385,2026-07-26,auth,FALSE,FALSE,negativo,30,11.3,FALSE,FALSE,FALSE
1909,2026-12-08,db,FALSE,FALSE,negativo,182,9.5,FALSE,FALSE,FALSE
2579,2026-02-05,ui,FALSE,FALSE,negativo,133,3.8,FALSE,FALSE,FALSE
362,2026-04-03,auth,FALSE,FALSE,negativo,50,9.7,FALSE,FALSE,FALSE
2472,2026-05-21,api,FALSE,FALSE,negativo,12,2.1,FALSE,FALSE,FALSE
2544,2026-01-08,api,FALSE,FALSE,negativo,33,4.6,FALSE,FALSE,FALSE
2238,2026-06-27,auth,TRUE,FALSE,negativo,196,3.1,FALSE,FALSE,FALSE
2002,2026-10-03,api,FALSE,FALSE,negativo,52,3,FALSE,FALSE,FALSE
1472,2026-07-11,api,FALSE,FALSE,negativo,43,2.1,FALSE,FALSE,FALSE
1770,2026-12-12,ui,FALSE,FALSE,negativo,23,99999,FALSE,FALSE,FALSE
2009,2026-02-08,api,FALSE,FALSE,negativo,69,1.2,FALSE,FALSE,FALSE
2069,2026-11-02,ui,FALSE,FALSE,negativo,7,1.2,FALSE,FALSE,FALSE
2348,2026-11-12,db,FALSE,FALSE,negativo,67,8.9,FALSE,FALSE,FALSE
1255,2026-07-05,auth,FALSE,FALSE,negativo,45,10.4,FALSE,FALSE,FALSE
2462,2026-12-24,auth,FALSE,NA,negativo,9,3.8,FALSE,FALSE,FALSE
1111,2026-12-13,api,FALSE,TRUE,negativo,NA,6.3,FALSE,TRUE,FALSE
2351,2026-01-20,auth,NA,FALSE,negativo,52,11.4,FALSE,FALSE,FALSE
1692,2026-04-14,api,FALSE,FALSE,negativo,30,7.2,FALSE,FALSE,FALSE
884,2026-03-01,ui,TRUE,FALSE,negativo,29,2.6,FALSE,FALSE,FALSE
2312,2026-11-08,auth,FALSE,FALSE,negativo,21,4.6,FALSE,FALSE,FALSE
756,2026-04-13,api,FALSE,FALSE,negativo,146,5.9,FALSE,FALSE,FALSE
338,2026-03-24,auth,FALSE,FALSE,negativo,396,5.8,FALSE,FALSE,FALSE
866,NA,api,FALSE,FALSE,negativo,88,14.3,FALSE,FALSE,FALSE
82,2026-10-17,api,FALSE,FALSE,positivo,77,8.3,FALSE,FALSE,FALSE
68,2026-08-13,api,FALSE,FALSE,negativo,24,4,FALSE,FALSE,FALSE
1924,2026-03-15,api,NA,FALSE,negativo,27,7.9,FALSE,FALSE,FALSE
1763,2026-07-19,ui,FALSE,FALSE,negativo,17,4.2,FALSE,FALSE,FALSE
843,2026-09-23,db,FALSE,FALSE,NA,25,2.2,FALSE,FALSE,FALSE
505,2026-07-24,auth,FALSE,FALSE,negativo,98,8.8,FALSE,FALSE,FALSE
488,2026-11-26,auth,FALSE,FALSE,negativo,32,12.3,FALSE,FALSE,FALSE
172,2026-09-23,auth,FALSE,FALSE,negativo,294,7.9,FALSE,FALSE,FALSE
602,2026-01-23,api,FALSE,FALSE,negativo,34,1.7,FALSE,FALSE,FALSE
2512,2026-08-19,db,FALSE,NA,negativo,115,13.2,FALSE,FALSE,FALSE
2115,2026-07-26,ui,TRUE,FALSE,negativo,207,11,FALSE,FALSE,FALSE
1907,2026-01-22,db,FALSE,FALSE,negativo,NA,12.4,FALSE,NA,FALSE
2126,2026-02-26,auth,FALSE,FALSE,negativo,122,4.7,FALSE,FALSE,FALSE
2284,2026-09-08,api,FALSE,FALSE,negativo,28,NA,FALSE,FALSE,TRUE
1974,2026-10-24,api,FALSE,FALSE,negativo,107,9,FALSE,FALSE,FALSE
929,2026-02-01,api,FALSE,FALSE,negativo,226,1.3,FALSE,FALSE,FALSE
1784,2026-02-16,db,TRUE,FALSE,negativo,6,16.5,FALSE,FALSE,FALSE
2496,2026-06-15,auth,NA,FALSE,negativo,118,0.6,FALSE,FALSE,FALSE
1532,2026-10-01,auth,FALSE,FALSE,negativo,270,1.7,FALSE,FALSE,FALSE
347,2026-02-09,auth,FALSE,FALSE,negativo,102,NA,FALSE,FALSE,TRUE
1738,2026-02-05,auth,FALSE,FALSE,negativo,63,7.3,FALSE,FALSE,FALSE
2551,2026-04-14,db,FALSE,FALSE,negativo,463,3.5,FALSE,FALSE,FALSE
1514,2026-02-27,api,FALSE,FALSE,negativo,119,NA,FALSE,FALSE,TRUE
817,2026-11-01,auth,FALSE,FALSE,negativo,78,5.8,FALSE,FALSE,FALSE
1630,2026-10-16,api,FALSE,FALSE,negativo,49,9.8,FALSE,FALSE,FALSE
2382,2026-06-21,api,TRUE,TRUE,positivo,348,12.8,TRUE,FALSE,FALSE
285,2026-12-05,db,FALSE,FALSE,negativo,105,5.4,FALSE,FALSE,FALSE
353,2026-03-07,ui,FALSE,FALSE,negativo,43,2.3,FALSE,FALSE,FALSE
857,2026-04-17,auth,FALSE,FALSE,negativo,25,4.7,FALSE,FALSE,FALSE
1168,2026-01-16,api,FALSE,FALSE,negativo,22,3.7,FALSE,FALSE,FALSE
1663,2026-06-04,db,TRUE,TRUE,positivo,51,9.8,FALSE,FALSE,FALSE
2062,2026-07-14,auth,FALSE,FALSE,negativo,26,4,FALSE,FALSE,FALSE
1526,2026-10-05,api,TRUE,FALSE,negativo,52,6.5,FALSE,FALSE,FALSE
2072,2026-02-23,db,FALSE,FALSE,negativo,60,4,FALSE,FALSE,FALSE
1256,2026-09-08,db,FALSE,FALSE,negativo,99,1.8,FALSE,FALSE,FALSE
1239,2026-06-18,api,FALSE,FALSE,negativo,28,13.1,FALSE,FALSE,FALSE
1237,2026-11-04,ui,FALSE,FALSE,negativo,20,2.3,FALSE,FALSE,FALSE
1369,2026-06-16,api,FALSE,FALSE,negativo,94,NA,FALSE,FALSE,NA
873,2026-03-19,db,FALSE,FALSE,negativo,80,5.1,FALSE,FALSE,FALSE
816,2026-10-01,db,TRUE,TRUE,positivo,72,11.9,FALSE,FALSE,FALSE
2396,2026-04-05,api,FALSE,FALSE,negativo,262,9.7,FALSE,FALSE,FALSE
1190,2026-09-06,api,FALSE,FALSE,negativo,271,2.1,FALSE,FALSE,FALSE
2159,2026-11-02,api,FALSE,FALSE,negativo,158,6,FALSE,FALSE,FALSE
1542,2026-09-15,ui,FALSE,FALSE,negativo,199,7.9,FALSE,FALSE,FALSE
1782,2026-08-05,auth,FALSE,FALSE,negativo,91,2.2,FALSE,FALSE,FALSE
31,2026-04-24,db,TRUE,TRUE,positivo,53,13.5,FALSE,FALSE,FALSE
1915,2026-03-27,auth,FALSE,FALSE,negativo,98,1.6,FALSE,FALSE,FALSE
2581,2026-04-26,ui,FALSE,FALSE,negativo,358,NA,FALSE,FALSE,TRUE
2432,2026-08-15,ui,FALSE,FALSE,negativo,213,3,FALSE,FALSE,FALSE
2522,NA,db,FALSE,FALSE,negativo,38,4.5,FALSE,FALSE,FALSE
439,2026-10-06,ui,FALSE,FALSE,negativo,1056,3.4,FALSE,FALSE,FALSE
19,2026-04-23,auth,FALSE,FALSE,negativo,22,8.3,FALSE,FALSE,FALSE
397,2026-08-12,api,FALSE,FALSE,negativo,71,NA,FALSE,FALSE,TRUE
2502,2026-06-14,api,FALSE,FALSE,negativo,45,4,FALSE,FALSE,FALSE
1104,2026-12-17,auth,TRUE,FALSE,negativo,55,2.2,TRUE,FALSE,FALSE
2536,2026-04-08,auth,FALSE,FALSE,NA,88,6.2,FALSE,FALSE,FALSE
1834,2026-12-07,auth,FALSE,FALSE,negativo,60,2.2,FALSE,FALSE,FALSE
543,2026-05-18,api,FALSE,FALSE,negativo,27,15.3,FALSE,FALSE,FALSE
1159,2026-03-22,ui,FALSE,FALSE,negativo,NA,8.7,FALSE,NA,FALSE
1142,2026-08-13,ui,NA,FALSE,negativo,20,4.7,FALSE,FALSE,FALSE
1025,2026-04-20,auth,TRUE,TRUE,positivo,9,10.7,FALSE,FALSE,FALSE
623,2026-12-14,auth,FALSE,FALSE,negativo,24,7.1,FALSE,FALSE,FALSE
2407,2026-01-14,db,FALSE,FALSE,negativo,475,11.6,FALSE,FALSE,FALSE
1779,2026-09-19,api,TRUE,TRUE,positivo,43,13.8,FALSE,FALSE,FALSE
1511,2026-08-07,api,TRUE,NA,negativo,153,2.2,FALSE,FALSE,FALSE
281,2026-02-08,db,TRUE,FALSE,negativo,49,3.8,FALSE,FALSE,FALSE
1510,2026-09-05,auth,FALSE,FALSE,negativo,16,3.1,FALSE,FALSE,FALSE
1644,2026-01-04,auth,FALSE,FALSE,negativo,37,6.9,FALSE,FALSE,FALSE
2000,NA,auth,FALSE,FALSE,negativo,400,1.9,FALSE,FALSE,FALSE
1453,2026-07-23,ui,FALSE,FALSE,negativo,31,1.8,FALSE,FALSE,FALSE
642,2026-12-03,api,FALSE,FALSE,negativo,70,5.6,FALSE,FALSE,FALSE
1150,2026-05-23,db,FALSE,FALSE,negativo,78,8.7,FALSE,FALSE,FALSE
52,2026-02-09,auth,TRUE,NA,negativo,78,2.2,FALSE,FALSE,FALSE
2362,2026-01-28,db,TRUE,FALSE,negativo,158,1.7,FALSE,FALSE,FALSE
1172,2026-01-24,auth,FALSE,FALSE,negativo,40,8.3,FALSE,FALSE,FALSE
1065,2026-02-07,api,FALSE,FALSE,negativo,9,2,FALSE,FALSE,FALSE
797,2026-09-01,ui,FALSE,FALSE,negativo,197,5.4,FALSE,FALSE,FALSE
1948,2026-09-28,auth,FALSE,FALSE,negativo,130,5.3,FALSE,FALSE,FALSE
2138,2026-11-11,api,FALSE,FALSE,negativo,25,1.2,FALSE,FALSE,FALSE
1624,2026-07-01,api,FALSE,FALSE,negativo,176,9.4,FALSE,FALSE,FALSE
226,2026-01-02,api,FALSE,FALSE,negativo,141,3.9,FALSE,FALSE,FALSE
